ItemID,ItemNo,Status,ReasonCode,status_code_id,status_date,FromLocationCode,FromLocationName,ToLocationCode,ToLocationName,CustAccNum
1,CNSGN003413891,UA,,,2/1/2025 9:48,DBTED,Telok Blangah Delivery Base,DBTED,Telok Blangah Delivery Base,
2,CNSGN003413891,DB,46,,2/1/2025 11:30,DBTED,Telok Blangah Delivery Base,DBTED,Telok Blangah Delivery Base,
3,CNSGN003413891,HI,,,2/1/2025 12:07,DBTED,Telok Blangah Delivery Base,DBTED,Telok Blangah Delivery Base,
4,CNSGS003108898,CC,,,2/1/2025 13:24,,,,,
5,CNSGS003111175,CC,,,2/1/2025 13:18,,,,,
6,CNSGS003111533,CC,,,2/1/2025 12:36,,,,,
7,CNSGS003111859,UA,,,2/1/2025 8:46,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
8,CNSGS003111859,FD,98,,2/1/2025 10:20,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
9,CNSGS003111892,CC,,,2/1/2025 18:33,,,,,
10,CNSGS003112698,CC,,,2/1/2025 19:07,,,,,
11,CNSGS003112699,CC,,,2/1/2025 9:56,,,,,
12,CNSGS003113252,CC,,,2/1/2025 14:35,,,,,
13,CNSGS003113665,CC,,,2/1/2025 12:35,,,,,
14,CNSGS003113860,UA,,,2/1/2025 8:07,DBWDD,Woodlands Delivery Base,DBWDD,Woodlands Delivery Base,
15,CNSGS003113860,FD,98,,2/1/2025 9:33,DBWDD,Woodlands Delivery Base,DBWDD,Woodlands Delivery Base,
16,CNSGS003114010,CC,,,2/1/2025 21:34,,,,,
17,CNSGS003114821,CC,,,2/1/2025 16:01,,,,,
18,CNSGS003115263,CC,,,2/1/2025 17:20,,,,,
19,CNSGS003115920,CC,,,2/1/2025 17:23,,,,,
20,CNSGS003116150,CC,,,2/1/2025 20:47,,,,,
21,CNSGS003116319,CC,,,2/1/2025 11:47,,,,,
22,CNSGS003116416,CC,,,2/1/2025 13:38,,,,,
23,CNSGS003117058,CC,,,2/1/2025 22:08,,,,,
24,CNSGS003117244,CC,,,2/1/2025 16:03,,,,,
25,CNSGS003117342,CC,,,2/1/2025 23:46,,,,,
26,CNSGS003117903,CC,,,2/1/2025 13:02,,,,,
27,CNSGS003118015,CC,,,2/1/2025 18:31,,,,,
28,CNSGS0112073702,UA,,,2/1/2025 8:31,DBCHI,Changi Delivery Base,DBCHI,Changi Delivery Base,
29,CNSGS0112073702,FD,98,,2/1/2025 10:25,DBCHI,Changi Delivery Base,DBCHI,Changi Delivery Base,
30,CNSGS0112114575,UA,,,2/1/2025 11:10,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
31,CNSGS0112114575,AS,,,2/1/2025 12:43,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
32,CNSGS0112171810,CC,,,2/1/2025 11:28,,,,,
33,CNSGS0112181496,CC,,,2/1/2025 12:09,,,,,
34,CNSGS0112189447,CC,,,2/1/2025 23:06,,,,,
35,CNSGS0112193361,CC,,,2/1/2025 14:47,,,,,
36,CNSGS0112199112,CC,,,2/1/2025 12:46,,,,,
37,CNSGS0112199354,CC,,,2/1/2025 23:19,,,,,
38,CNSGS0112203675,CC,,,2/1/2025 21:06,,,,,
39,CNSGS0112207306,CC,,,2/1/2025 17:26,,,,,
40,CNSGS0112209613,CC,,,2/1/2025 20:17,,,,,
41,CNSGS0112217713,CC,,,2/1/2025 9:36,,,,,
42,CNSGS0112224343,CC,,,2/1/2025 22:01,,,,,
43,CNSGS0112226669,CC,,,2/1/2025 21:07,,,,,
44,CNSGS0112227451,RU,,,2/1/2025 11:08,,,,,
45,CNSGS0112227451,UA,,,2/1/2025 11:34,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
46,CNSGS0112227451,DB,43,,2/1/2025 11:55,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
47,CNSGS0112227451,FD,98,,2/1/2025 12:22,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
48,CNSGS0112241157,CC,,,2/1/2025 23:52,,,,,
49,CNSGS0112242145,CC,,,2/1/2025 23:15,,,,,
50,CNSGS0112242823,CC,,,2/1/2025 16:15,,,,,
51,CNSGS0112250834,CC,,,2/1/2025 23:01,,,,,
52,CNSGS0112250932,CC,,,2/1/2025 12:57,,,,,
53,CNSGS0112253013,CC,,,2/1/2025 18:03,,,,,
54,CNSGS0112256612,CC,,,2/1/2025 13:20,,,,,
55,CNSGS0112258474,CC,,,2/1/2025 15:42,,,,,
56,CNSGS0112264945,RU,,,2/1/2025 11:09,,,,,
57,CNSGS0112264945,UA,,,2/1/2025 11:34,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
58,CNSGS0112264945,FD,98,,2/1/2025 12:01,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
59,CNSGS0112276543,CC,,,2/1/2025 13:04,,,,,
60,DLZSGCN015496533,AS,,,2/1/2025 10:24,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
61,EA361349827HK,UA,,,2/1/2025 10:14,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
62,EA361349827HK,FD,98,,2/1/2025 11:37,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
63,EE205882651TH,UA,,,2/1/2025 11:10,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
64,EE205882651TH,AS,,,2/1/2025 12:43,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
65,LZRTM1000375902,UA,,,2/1/2025 11:10,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
66,LZRTM1000375902,AS,,,2/1/2025 12:43,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
67,LZSGCN015459183,UA,,,2/1/2025 10:46,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
68,LZSGCN015459183,RU,,,2/1/2025 10:44,,,,,
69,LZSGCN015459183,DB,43,,2/1/2025 10:50,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
70,LZSGCN015459183,FD,98,,2/1/2025 10:52,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
71,LZSGCN015463154,RU,,,2/1/2025 10:32,,,,,
72,LZSGCN015463154,UA,,,2/1/2025 10:32,DBGMD,Ghim Moh Delivery Base,DBGMD,Ghim Moh Delivery Base,
73,LZSGCN015463154,FD,98,,2/1/2025 10:34,DBGMD,Ghim Moh Delivery Base,DBGMD,Ghim Moh Delivery Base,
74,LZSGCN015499410,UA,,,2/1/2025 11:10,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
75,LZSGCN015499410,AS,,,2/1/2025 12:43,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
76,LZSGCN015514635,UA,,,2/1/2025 10:38,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
77,LZSGCN015514635,DB,43,,2/1/2025 12:11,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
78,LZSGCN015514635,HI,,,2/1/2025 12:11,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
79,LZSGCN015517322,UA,,,2/1/2025 10:19,DBMPD,Macpherson Road Delivery Base,DBMPD,Macpherson Road Delivery Base,
80,LZSGCN015517322,UA,,,2/1/2025 11:09,DBMPD,Macpherson Road Delivery Base,DBMPD,Macpherson Road Delivery Base,
81,LZSGCN015517322,FD,98,,2/1/2025 11:19,DBMPD,Macpherson Road Delivery Base,DBMPD,Macpherson Road Delivery Base,
82,LZSGCN015523081,UA,,,2/1/2025 10:47,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
83,LZSGCN015523081,DB,43,,2/1/2025 11:46,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
84,LZSGCN015523081,HI,,,2/1/2025 12:24,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
85,LZSGD1008689937,UA,,,2/1/2025 10:20,DBWDD,Woodlands Delivery Base,DBWDD,Woodlands Delivery Base,
86,LZSGD1008689937,DL,,,2/1/2025 11:41,DBWDD,Woodlands Delivery Base,DBWDD,Woodlands Delivery Base,
87,LZSGD1008812146,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
88,LZSGD1008815388,AS,,,2/1/2025 12:49,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
89,LZSGD1008816407,CC,,,2/1/2025 19:51,,,,,
90,LZSGD1008816512,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
91,LZSGD1008816786,CC,,,2/1/2025 17:07,,,,,
92,LZSGD1008817003,CC,,,2/1/2025 21:38,,,,,
93,LZSGD1008817620,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
94,LZSGD1008818453,AS,,,2/1/2025 11:54,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
95,LZSGD1008818453,RS,,,2/1/2025 11:56,DBCMD,Clementi Delivery Base,RM,Transit Logistics (Log Hub),
96,LZSGD1008818779,RU,,,2/1/2025 9:08,,,,,
97,LZSGD1008818779,UA,,,2/1/2025 9:15,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
98,LZSGD1008818779,FD,98,,2/1/2025 9:26,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
99,LZSGD1008818820,CC,,,2/1/2025 21:15,,,,,
100,LZSGD1008819402,RU,,,2/1/2025 11:08,,,,,
101,LZSGD1008819402,UA,,,2/1/2025 11:34,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
102,LZSGD1008819402,DB,43,,2/1/2025 12:15,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
103,LZSGD1008819402,HI,,,2/1/2025 12:56,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
104,LZSGD1008819669,CC,,,2/1/2025 9:20,,,,,
105,LZSGD1008822162,RS,,,2/1/2025 12:19,DBJRD,Jurong Town Delivery Base,RM,Transit Logistics (Log Hub),
106,LZSGD1008822305,RS,,,2/1/2025 13:08,DBCHI,Changi Delivery Base,RM,Transit Logistics (Log Hub),
107,LZSGD1008822490,RS,,,2/1/2025 12:19,DBJRD,Jurong Town Delivery Base,RM,Transit Logistics (Log Hub),
108,LZSGD1008823231,CC,,,2/1/2025 16:33,,,,,
109,LZSGD1008824044,AS,,,2/1/2025 12:49,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
110,LZSGD1008824320,CC,,,2/1/2025 17:32,,,,,
111,LZSGD1008824878,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
112,LZSGD1008825659,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
113,LZSGD1008826059,RS,,,2/1/2025 13:08,DBCHI,Changi Delivery Base,RM,Transit Logistics (Log Hub),
114,LZSGD1008826386,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
115,LZSGD1008826672,UA,,,2/1/2025 9:04,DBTPD,Toa Payoh Central Delivery Base,DBTPD,Toa Payoh Central Delivery Base,
116,LZSGD1008826672,DL,,,2/1/2025 11:24,DBTPD,Toa Payoh Central Delivery Base,DBTPD,Toa Payoh Central Delivery Base,
117,LZSGD1008826953,UA,,,2/1/2025 11:10,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
118,LZSGD1008826953,AS,,,2/1/2025 12:43,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
119,LZSGD1008826991,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
120,LZSGD1008827004,CC,,,2/1/2025 14:04,,,,,
121,LZSGD1008827352,RS,,,2/1/2025 12:19,DBJRD,Jurong Town Delivery Base,RM,Transit Logistics (Log Hub),
122,LZSGD1008827716,CC,,,2/1/2025 16:49,,,,,
123,LZSGD1008827809,CC,,,2/1/2025 15:30,,,,,
124,LZSGD1008828892,RS,,,2/1/2025 12:19,DBJRD,Jurong Town Delivery Base,RM,Transit Logistics (Log Hub),
125,LZSGD1008829859,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
126,LZSGD1008830214,RS,,,2/1/2025 12:19,DBJRD,Jurong Town Delivery Base,RM,Transit Logistics (Log Hub),
127,LZSGD1008830364,CC,,,2/1/2025 20:39,,,,,
128,LZSGD1008831289,CC,,,2/1/2025 13:34,,,,,
129,LZSGD1008831919,CC,,,2/1/2025 12:18,,,,,
130,LZSGD1008831989,AS,,,2/1/2025 12:49,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
131,LZSGD1008831992,RS,,,2/1/2025 12:19,DBJRD,Jurong Town Delivery Base,RM,Transit Logistics (Log Hub),
132,LZSGD1008832899,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
133,LZSGD1008833009,RS,,,2/1/2025 12:05,DBWDD,Woodlands Delivery Base,RM,Transit Logistics (Log Hub),
134,LZSGD1008833393,DL,,,2/1/2025 9:14,DBALD,Alexandra Delivery Base,DBALD,Alexandra Delivery Base,
135,LZSGD1008833463,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
136,LZSGD1008833470,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
137,LZSGD1008833478,RU,,,2/1/2025 10:37,,,,,
138,LZSGD1008833478,UA,,,2/1/2025 10:51,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
139,LZSGD1008833478,FD,98,,2/1/2025 10:52,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
140,LZSGD1008833719,RS,,,2/1/2025 13:59,DBTHD,Thomson Road Delivery Base,RM,Transit Logistics (Log Hub),
141,LZSGD1008834131,CC,,,2/1/2025 12:31,,,,,
142,LZSGD1008834618,CC,,,2/1/2025 16:16,,,,,
143,LZSGD1008834833,CC,,,2/1/2025 23:05,,,,,
144,LZSGD1008834836,CC,,,2/1/2025 16:27,,,,,
145,LZSGD1008834981,UA,,,2/1/2025 10:54,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
146,LZSGD1008834981,FD,98,,2/1/2025 11:45,DBJRD,Jurong Town Delivery Base,DBJRD,Jurong Town Delivery Base,
147,LZSGD1008835082,CC,,,2/1/2025 16:31,,,,,
148,LZSGD1008835267,CC,,,2/1/2025 18:53,,,,,
149,LZSGD1008835339,CC,,,2/1/2025 19:13,,,,,
150,LZSGD1008835387,CC,,,2/1/2025 19:18,,,,,
151,LZSGD1008835492,CC,,,2/1/2025 10:28,,,,,
152,LZSGD1008835513,CC,,,2/1/2025 16:44,,,,,
153,LZSGD1008835943,CC,,,2/1/2025 19:14,,,,,
154,LZSGD1008835962,CC,,,2/1/2025 12:57,,,,,
155,LZSGD1008836078,UA,,,2/1/2025 10:41,DBWDD,Woodlands Delivery Base,DBWDD,Woodlands Delivery Base,
156,LZSGD1008836078,DL,,,2/1/2025 11:02,DBWDD,Woodlands Delivery Base,DBWDD,Woodlands Delivery Base,
157,LZSGD1008836086,CC,,,2/1/2025 17:07,,,,,
158,LZSGD1008836203,CC,,,2/1/2025 11:53,,,,,
159,LZSGD1008836286,CC,,,2/1/2025 14:56,,,,,
160,LZSGD1008836318,CC,,,2/1/2025 20:16,,,,,
161,LZSGD1008836411,CC,,,2/1/2025 15:10,,,,,
162,LZSGD1008836520,CC,,,2/1/2025 13:52,,,,,
163,LZSGD1008836624,CC,,,2/1/2025 17:45,,,,,
164,LZSGD1008836769,CC,,,2/1/2025 16:49,,,,,
165,LZSGD1008836826,CC,,,2/1/2025 17:17,,,,,
166,LZSGD1008836990,CC,,,2/1/2025 11:48,,,,,
167,LZSGD1008837049,CC,,,2/1/2025 21:22,,,,,
168,LZSGD1008837083,CC,,,2/1/2025 11:12,,,,,
169,LZSGD1008837121,CC,,,2/1/2025 17:07,,,,,
170,LZSGD1008837219,CC,,,2/1/2025 17:14,,,,,
171,LZSGD1008837249,CC,,,2/2/2025 0:03,,,,,
172,LZSGD1008837294,CC,,,2/1/2025 19:04,,,,,
173,LZSGD1008837423,CC,,,2/1/2025 19:44,,,,,
174,LZSGD1008837569,CC,,,2/1/2025 13:28,,,,,
175,LZSGD1008837875,CC,,,2/1/2025 9:22,,,,,
176,LZSGD1008837894,CC,,,2/1/2025 17:01,,,,,
177,LZSGD1008838454,CC,,,2/1/2025 16:05,,,,,
178,LZSGD1008838533,CC,,,2/1/2025 19:07,,,,,
179,LZSGD1008838682,CC,,,2/1/2025 10:02,,,,,
180,LZSGD1008838831,CC,,,2/1/2025 10:16,,,,,
181,LZSGD1008838995,CC,,,2/1/2025 18:50,,,,,
182,LZSGD1008839058,CC,,,2/1/2025 16:10,,,,,
183,LZSGD1008839198,CC,,,2/1/2025 11:41,,,,,
184,LZSGD1008839372,CC,,,2/1/2025 10:58,,,,,
185,LZSGD1008839382,CC,,,2/1/2025 9:20,,,,,
186,LZSGD1008839769,CC,,,2/1/2025 19:58,,,,,
187,LZSGD1008839814,CC,,,2/1/2025 22:05,,,,,
188,LZSGD1008840016,CC,,,2/1/2025 17:16,,,,,
189,LZSGD1008840403,CC,,,2/1/2025 15:22,,,,,
190,LZSGD1008840446,UA,,,2/1/2025 9:06,DBPLD,Paya Lebar Delivery Base,DBPLD,Paya Lebar Delivery Base,
191,LZSGD1008840446,DL,,,2/1/2025 9:49,DBPLD,Paya Lebar Delivery Base,DBPLD,Paya Lebar Delivery Base,
192,LZSGD1008840446,CC,,,2/1/2025 14:11,,,,,
193,LZSGD1008840555,UA,,,2/1/2025 10:16,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
194,LZSGD1008840555,FD,98,,2/1/2025 11:35,DBRBS,Robinson Delivery Base,DBRBS,Robinson Delivery Base,
195,LZSGD1008840923,UA,,,2/1/2025 9:54,DBCHI,Changi Delivery Base,DBCHI,Changi Delivery Base,
196,LZSGD1008840923,DL,,,2/1/2025 12:12,DBCHI,Changi Delivery Base,DBCHI,Changi Delivery Base,
197,LZSGD1008841016,UA,,,2/1/2025 8:02,DBTBD,Tiong Bahru Delivery Base,DBTBD,Tiong Bahru Delivery Base,
198,LZSGD1008841016,DL,,,2/1/2025 8:55,DBTBD,Tiong Bahru Delivery Base,DBTBD,Tiong Bahru Delivery Base,
199,LZSGD1008841016,CC,,,2/1/2025 10:46,,,,,
200,LZSGD1008842729,AS,,,2/1/2025 12:10,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
201,LZSGD1008843766,UA,,,2/1/2025 10:05,DBOCD,Orchard Delivery Base,DBOCD,Orchard Delivery Base,
202,LZSGD1008843766,DL,,,2/1/2025 10:47,DBOCD,Orchard Delivery Base,DBOCD,Orchard Delivery Base,
203,LZSGD1008843860,UA,,,2/1/2025 10:15,DBJKD,Jalan Kayu Delivery Base,DBJKD,Jalan Kayu Delivery Base,
204,LZSGD1008845654,UA,,,2/1/2025 10:13,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
205,LZSGD1008845654,DL,,,2/1/2025 11:27,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
206,LZSGD1008846554,UA,,,2/1/2025 12:26,DBJKD,Jalan Kayu Delivery Base,DBJKD,Jalan Kayu Delivery Base,
207,LZSGD1008846554,DL,,,2/1/2025 12:34,DBJKD,Jalan Kayu Delivery Base,DBJKD,Jalan Kayu Delivery Base,
208,LZSGD1008846741,UA,,,2/1/2025 10:15,DBJKD,Jalan Kayu Delivery Base,DBJKD,Jalan Kayu Delivery Base,
209,LZSGD1008850632,AS,,,2/1/2025 12:05,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
210,LZSGD1008850909,AS,,,2/1/2025 12:05,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
211,LZSGD1008851693,AS,,,2/1/2025 12:59,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
212,LZSGD1008851825,AS,,,2/1/2025 12:59,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
213,LZSGD1008851946,AS,,,2/1/2025 12:03,DBTLD,Tanglin Delivery Base,DBTLD,Tanglin Delivery Base,
214,LZSGD1008852006,AS,,,2/1/2025 12:59,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
215,LZSGD1008852036,AS,,,2/1/2025 12:03,DBTLD,Tanglin Delivery Base,DBTLD,Tanglin Delivery Base,
216,LZSGD1008852114,AS,,,2/1/2025 12:03,DBTLD,Tanglin Delivery Base,DBTLD,Tanglin Delivery Base,
217,LZSGD1008852115,AS,,,2/1/2025 12:03,DBTLD,Tanglin Delivery Base,DBTLD,Tanglin Delivery Base,
218,LZSGD1008852376,UA,,,2/1/2025 8:02,DBTLD,Tanglin Delivery Base,DBTLD,Tanglin Delivery Base,
219,LZSGD1008852376,DL,,,2/1/2025 9:57,DBTLD,Tanglin Delivery Base,DBTLD,Tanglin Delivery Base,
220,LZSGD1008852687,UA,,,2/1/2025 9:43,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
221,LZSGD1008852687,DL,,,2/1/2025 11:20,DBBDD,Bedok Central Delivery Base,DBBDD,Bedok Central Delivery Base,
222,LZSGD1008852747,FD,98,,2/1/2025 9:11,DBCHI,Changi Delivery Base,DBCHI,Changi Delivery Base,
223,LZSGD1008852846,UA,,,2/1/2025 10:23,DBGYD,Geylang Delivery Base,DBGYD,Geylang Delivery Base,
224,LZSGD1008852846,DL,,,2/1/2025 11:03,DBGYD,Geylang Delivery Base,DBGYD,Geylang Delivery Base,
225,LZSGD1008852846,CC,,,2/1/2025 11:36,,,,,
226,LZSGD1008852981,UA,,,2/1/2025 8:14,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
227,LZSGD1008852981,DL,,,2/1/2025 8:57,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
228,LZSGD1008852981,CC,,,2/1/2025 17:26,,,,,
229,LZSGD1008853282,UA,,,2/1/2025 10:16,DBFRD,Farrer Delivery Base,DBFRD,Farrer Delivery Base,
230,LZSGD1008853282,DL,,,2/1/2025 11:12,DBFRD,Farrer Delivery Base,DBFRD,Farrer Delivery Base,
231,LZSGD1008853334,AS,,,2/1/2025 12:43,DBTLD,Tanglin Delivery Base,DBTLD,Tanglin Delivery Base,
232,LZSGD1008853589,AS,,,2/1/2025 12:59,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
233,LZSGD1008854144,AS,,,2/1/2025 12:59,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
234,LZSGD1008854868,AS,,,2/1/2025 12:59,DBBLD,Boon Lay Delivery Base,DBBLD,Boon Lay Delivery Base,
235,LZSGD1008855938,AS,,,2/1/2025 12:41,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
236,LZSGD1008856071,AS,,,2/1/2025 12:41,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
237,LZSGW4001535389,CC,,,2/1/2025 14:32,,,,,
238,LZSGW4001535560,CC,,,2/1/2025 14:37,,,,,
239,LZSGW4001535718,CC,,,2/1/2025 9:56,,,,,
240,LZSGW4001535749,CC,,,2/1/2025 16:25,,,,,
241,LZSGW4001535826,CC,,,2/1/2025 20:12,,,,,
242,LZSGW4001535949,CC,,,2/1/2025 10:10,,,,,
243,LZSGW4001535979,CC,,,2/1/2025 14:14,,,,,
244,LZSGW4001536005,CC,,,2/1/2025 19:00,,,,,
245,LZSGW4001536068,CC,,,2/1/2025 9:23,,,,,
246,MY37241189952,CC,,,2/1/2025 17:55,,,,,
247,NSV000000291840,CC,,,2/1/2025 18:47,,,,,
248,RC254004522MY,RP,,,2/1/2025 13:11,POTPC,Toa Payoh Central,POTPC,Toa Payoh Central,
249,RC254004567MY,RP,,,2/1/2025 12:11,POBBC,Bukit Batok Central,POBBC,Bukit Batok Central,
250,RD518614365CN,RP,,,2/1/2025 11:02,POSKC,Sengkang Central,POSKC,Sengkang Central,
251,RE133091191NL,RP,,,2/1/2025 12:49,POTWR,Towner,POTWR,Towner,
252,RE133091205NL,RP,,,2/1/2025 12:49,POTWR,Towner,POTWR,Towner,
253,RE171710757NL,RP,,,2/1/2025 9:32,POGME,Ghim Moh Estate,POGME,Ghim Moh Estate,
254,RE475404322PT,RP,,,2/1/2025 9:10,POKLR,Killiney Road,POKLR,Killiney Road,
255,RF445861451GB,RP,,,2/1/2025 10:47,POCCK,Choa Chu Kang Central,POCCK,Choa Chu Kang Central,
256,RF893444920US,RP,,,2/1/2025 9:08,POKLR,Killiney Road,POKLR,Killiney Road,
257,RF893444933US,RP,,,2/1/2025 9:08,POKLR,Killiney Road,POKLR,Killiney Road,
258,RG531740592HR,RP,,,2/1/2025 9:32,POGME,Ghim Moh Estate,POGME,Ghim Moh Estate,
259,RH004168103US,RP,,,2/1/2025 9:32,POGME,Ghim Moh Estate,POGME,Ghim Moh Estate,
260,RH004169832US,RP,,,2/1/2025 9:10,POBRB,Bras Basah,POBRB,Bras Basah,
261,RK085162868GB,RP,,,2/1/2025 10:40,POKLR,Killiney Road,POKLR,Killiney Road,
262,RM124890321IN,RP,,,2/1/2025 11:18,POTNC,Tampines Central,POTNC,Tampines Central,
263,RM124890321IN,PD,,,2/1/2025 12:31,PO009,POPStop Tampines Central,PO009,POPStop Tampines Central,
264,RM712106011IN,RP,,,2/1/2025 11:23,POTNC,Tampines Central,POTNC,Tampines Central,
265,RM712106334IN,RP,,,2/1/2025 11:23,POTNC,Tampines Central,POTNC,Tampines Central,
266,RM712106728IN,RP,,,2/1/2025 11:23,POTNC,Tampines Central,POTNC,Tampines Central,
267,RM895778537IN,RP,,,2/1/2025 12:47,POTWR,Towner,POTWR,Towner,
268,RN834394621GB,RP,,,2/1/2025 9:32,POGME,Ghim Moh Estate,POGME,Ghim Moh Estate,
269,RNAMZ00066611,AS,,,2/1/2025 12:10,DBGMD,Ghim Moh Delivery Base,DBGMD,Ghim Moh Delivery Base,
270,RNAMZ00071111,AS,,,2/1/2025 12:05,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
271,RNAMZ00072593,AS,,,2/1/2025 12:56,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
272,RNAMZ00077240,AS,,,2/1/2025 12:56,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
273,RNAMZ00079045,AS,,,2/1/2025 12:28,DBSWD,Sembawang Delivery Base,DBSWD,Sembawang Delivery Base,
274,RNAMZ00079060,AS,,,2/1/2025 12:05,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
275,RNAMZ00079073,AS,,,2/1/2025 12:05,DBCMD,Clementi Delivery Base,DBCMD,Clementi Delivery Base,
276,RNAMZ00079076,AS,,,2/1/2025 12:56,DBBPD,Bukit Panjang Delivery Base,DBBPD,Bukit Panjang Delivery Base,
